made_shot,region,defender_distance
1,Near hoop,6.243399593971223
0,Paint,6.006173096648149
0,Paint,4.182369728001099
1,Near hoop,4.335231570400824
1,Corner Three,9.076172905498218
0,Near hoop,3.0223796886559433
0,Mid-range,9.062142663995088
1,Mid-range,5.164409826853407
1,Arc Three,3.3124223035718154
0,Corner Three,1.38648262394449
0,Mid-range,7.349878071975071
1,Near hoop,4.809283473138176
1,Near hoop,3.131424802561925
0,Near hoop,1.2573051830402993
1,Corner Three,9.078210883434028
0,Paint,0.3620744591931323
0,Arc Three,4.873145253991513
1,Mid-range,8.644122088592919
1,Mid-range,2.8791185277615785
1,Paint,5.746327355259184
0,Mid-range,4.7204640151684245
0,Near hoop,2.5065286448193627
1,Paint,2.8107439482813104
0,Corner Three,5.7330451905597295
1,Paint,4.927247650615911
0,Paint,2.955123450636199
0,Corner Three,2.709078643469027
0,Paint,2.7801238208576247
0,Arc Three,7.214139825703408
0,Corner Three,4.568251276418586
0,Mid-range,4.245262540409015
0,Paint,1.3760964122110033
0,Mid-range,2.003103267058394
0,Arc Three,9.379591127149412
0,Corner Three,4.24773956153152
0,Mid-range,9.815814452326405
0,Paint,3.547694466495107
1,Corner Three,5.8662807478418575
1,Arc Three,1.3892833008425594
0,Corner Three,2.93346631891351
0,Paint,4.507907963146545
0,Paint,1.5287884513234664
1,Corner Three,4.7498483034724375
1,Arc Three,8.51282491435716
1,Near hoop,3.2455424661680214
0,Arc Three,5.397032449198357
1,Near hoop,4.584939149105472
1,Near hoop,1.3796028003015963
0,Paint,3.684232161590791
1,Corner Three,4.323018889676524
1,Corner Three,4.164727277469678
1,Near hoop,4.4085551275332815
0,Mid-range,9.257054069475881
0,Mid-range,5.253546108943941
0,Corner Three,3.2365819674774214
0,Mid-range,1.3344792761598057
0,Mid-range,6.714027349512362
1,Mid-range,4.835946803729333
1,Corner Three,4.382641081585388
1,Arc Three,5.588808600811085
1,Mid-range,2.4401585691302934
0,Arc Three,6.036734995517033
1,Paint,2.1820409106384813
1,Near hoop,8.085693440886809
0,Near hoop,0.8387449719670498
1,Paint,2.8174994604436066
0,Paint,1.760690135713834
0,Near hoop,2.0010486979581477
1,Paint,3.680850296561925
1,Mid-range,5.696763401265667
0,Near hoop,2.753892459138519
0,Arc Three,3.6333552445363746
0,Mid-range,9.41272447540031
0,Arc Three,6.435399594368639
0,Paint,3.0726702070023713
1,Arc Three,7.40063013431965
0,Corner Three,3.564342493784799
0,Near hoop,1.8663646625994617
0,Arc Three,6.699291238034062
0,Arc Three,5.766054068745794
1,Near hoop,5.1897753751487175
1,Paint,3.0902255865874912
1,Near hoop,3.8060209439386954
1,Paint,3.389573287495049
0,Corner Three,3.9670105145940853
1,Corner Three,8.472981717583249
0,Arc Three,5.296777227711206
0,Paint,4.3524948737017475
0,Corner Three,9.743503984758258
1,Near hoop,3.0204911389540587
1,Near hoop,3.352258413428175
0,Paint,1.8639840648460502
1,Near hoop,0.7640618242655507
1,Paint,2.861360033148572
0,Corner Three,5.8870918861267985
0,Mid-range,2.6737975360337205
1,Paint,6.488996580442933
0,Corner Three,6.0255146327347004
0,Paint,3.625392413105096
0,Arc Three,4.115758768562608
0,Paint,1.925617029941311
1,Mid-range,3.3738171052977988
0,Paint,4.051891269839313
0,Arc Three,6.741365881755714
0,Mid-range,1.2800895583122305
1,Paint,2.348766017827232
0,Arc Three,3.264054629337565
1,Corner Three,2.1839248938093085
0,Mid-range,4.252631470430985
1,Corner Three,1.8986521754655328
0,Arc Three,4.332856957401209
0,Corner Three,4.97072300650519
1,Corner Three,3.7449327963663106
1,Near hoop,2.345759706214602
0,Mid-range,2.9291914454675076
1,Corner Three,6.2692835652249785
1,Near hoop,1.560586168880139
1,Near hoop,1.8663829181601501
0,Near hoop,4.929920231890169
1,Mid-range,5.490371656582096
1,Paint,5.4773690827714
1,Near hoop,0.6159578804593724
1,Near hoop,1.8336298493698224
1,Paint,3.433444793905968
0,Mid-range,4.024655786548706
0,Arc Three,4.909134786141036
0,Near hoop,1.9190634109898512
0,Arc Three,5.454977482639136
1,Mid-range,4.849304282801813
0,Arc Three,4.450549160912615
0,Paint,4.4021025371065585
0,Mid-range,9.395871878059001
1,Mid-range,9.505342662613485
0,Mid-range,3.7663349154317114
0,Paint,1.03513451579976
0,Corner Three,6.603546833369166
0,Near hoop,2.049911961524201
0,Corner Three,5.184403991704349
0,Near hoop,0.7011211942310691
0,Paint,2.4425856359603895
1,Mid-range,6.571763403417686
0,Corner Three,5.106475631245097
0,Paint,2.2719187241844723
0,Mid-range,2.6236310129475147
0,Near hoop,2.7010396114274218
1,Arc Three,8.345073189529256
1,Arc Three,4.919370250845121
0,Paint,0.8712931286886222
0,Arc Three,5.0786673793132
1,Paint,2.3076977030798522
0,Corner Three,5.483806278489425
0,Mid-range,8.0546451735691
1,Corner Three,6.1652468533871385
1,Paint,2.611926730002201
1,Paint,3.111564293872135
0,Corner Three,8.040130198056497
0,Paint,5.432383782696136
0,Corner Three,5.874317357804222
0,Mid-range,4.604245852134744
1,Mid-range,7.142099332955268
0,Near hoop,4.3670781200821205
0,Corner Three,8.694319169216186
1,Arc Three,7.500948628566924
0,Corner Three,4.316285047700158
0,Paint,6.24987512743255
0,Near hoop,0.2376305678989922
1,Mid-range,8.469497597390298
1,Mid-range,4.018853432634738
0,Near hoop,1.8486168656863433
0,Arc Three,3.1961780359986203
1,Corner Three,4.397306752376959
0,Corner Three,5.32785900816641
1,Corner Three,4.4648154030486
1,Paint,1.5398375438987058
0,Arc Three,8.71722464215532
1,Paint,5.89522394254875
1,Mid-range,7.347063182803043
0,Corner Three,7.35202059477529
0,Corner Three,8.405803376816516
1,Paint,2.0414405645034086
0,Paint,0.4377828983640182
0,Arc Three,6.095980124803553
0,Arc Three,4.385494679075559
0,Mid-range,4.217066409875473
0,Mid-range,6.416371593954012
1,Near hoop,0.12021308081901866
1,Near hoop,2.473766821347557
0,Near hoop,0.5811886977565899
0,Arc Three,7.445383194544119
1,Near hoop,2.421755041824018
1,Near hoop,2.164750484674853
0,Arc Three,6.676506860716912
1,Near hoop,1.6378238253548505
1,Near hoop,2.3449262489468623
1,Paint,2.540204638311646
1,Paint,2.5680910527471554
1,Near hoop,1.1499824450834015
0,Near hoop,0.5488168031319768
0,Paint,2.251956784532074
1,Arc Three,6.29311812348219
0,Paint,0.6764793304307207
1,Near hoop,3.9992323204335114
0,Corner Three,3.8746692101520086
0,Paint,3.3943117786231722
0,Arc Three,4.043954342595866
0,Paint,5.548512184910468
0,Paint,5.341360664746395
1,Paint,4.031418529922199
0,Paint,2.9229779072206465
0,Corner Three,5.953499751482316
0,Arc Three,4.807700618102173
1,Arc Three,4.132582019246561
0,Paint,3.7976494758863666
0,Arc Three,5.592814415462042
0,Near hoop,1.2815997036906728
1,Corner Three,2.811641547157102
1,Paint,7.548315792506299
0,Paint,0.660715716779918
0,Paint,4.484892661469169
0,Corner Three,4.318579246939901
0,Near hoop,2.538555646130295
0,Mid-range,6.604380766203598
0,Arc Three,7.616312514550595
0,Paint,3.8761902433446176
0,Corner Three,2.792996492120962
1,Mid-range,4.796502073646998
0,Near hoop,2.9467400098753216
1,Paint,1.739540996038898
0,Mid-range,6.119584322133327
1,Paint,0.37957201754080744
1,Corner Three,4.5144979319964245
1,Near hoop,1.0245164305661465
0,Mid-range,3.8902039285363954
1,Near hoop,2.764373091624935
0,Corner Three,8.354437942483028
0,Corner Three,7.174772914510954
1,Near hoop,7.016906567042204
0,Near hoop,5.0064199368410955
0,Corner Three,6.213306722189079
0,Near hoop,5.823899297978975
1,Arc Three,6.845216596543894
0,Mid-range,7.969804017226522
0,Paint,1.1001593395958582
1,Near hoop,2.2679460759462517
1,Near hoop,2.580055661434458
1,Near hoop,4.5109117081250885
0,Paint,2.872469677751192
1,Corner Three,6.2532869734244585
1,Mid-range,6.671838073072518
1,Arc Three,3.4631328657156675
1,Corner Three,4.229459262127964
1,Near hoop,3.0337131026516015
1,Corner Three,6.850137940012593
0,Mid-range,9.321809178678787
0,Corner Three,4.586745958214822
0,Corner Three,3.895715240632973
1,Near hoop,2.145961727081818
0,Mid-range,6.656887451391979
1,Corner Three,5.138830941955572
0,Near hoop,2.346734668811112
1,Corner Three,9.120392359350557
1,Mid-range,4.80105138070819
1,Mid-range,3.632993626556477
0,Near hoop,1.9951843317598505
1,Near hoop,0.22611048980532245
0,Mid-range,0.9157130537455496
0,Near hoop,3.634025990069416
0,Paint,1.9253132550315024
0,Near hoop,4.379922430591668
1,Mid-range,4.140868226954343
1,Near hoop,1.9376417109465822
0,Mid-range,3.762701271493662
1,Paint,0.23747714353175023
0,Arc Three,5.763257628893575
0,Corner Three,4.336337857801209
1,Near hoop,1.284424177637596
0,Mid-range,5.622529841388126
0,Paint,2.7539761115340156
1,Paint,4.785222918987168
0,Near hoop,0.6712937792799818
1,Mid-range,3.9026390789951373
1,Near hoop,1.1449914195311737
0,Arc Three,2.983015628537673
0,Mid-range,6.304883613874249
1,Near hoop,2.652684330654513
1,Near hoop,6.912014520998925
0,Corner Three,4.047769535336717
0,Mid-range,4.171645806297558
1,Corner Three,4.458521723463956
1,Arc Three,6.312024348376676
1,Near hoop,1.6741769383789695
0,Mid-range,2.6788920959605598
1,Corner Three,3.230124899148638
0,Paint,0.8104476831973811
0,Mid-range,4.603172444673347
0,Corner Three,5.781490413146082
1,Mid-range,5.430133887207572
0,Paint,4.1779836400948245
1,Arc Three,7.1190005598117505
0,Corner Three,3.554083395096407
1,Paint,4.000648973916605
1,Paint,3.8843487282812283
1,Paint,4.684674616416811
0,Mid-range,5.899226546734742
1,Corner Three,7.014893901328804
1,Paint,2.778299313608957
1,Arc Three,8.464193808183978
0,Paint,5.534496658775756
0,Paint,3.4182580435800927
1,Corner Three,7.1066205633479536
1,Near hoop,1.2956436344149556
1,Near hoop,6.430088326438445
1,Near hoop,2.500024651598456
0,Corner Three,2.3491708454899567
1,Near hoop,3.294514631580803
0,Corner Three,1.8792285943439664
1,Mid-range,5.461386878678356
0,Mid-range,7.102475190023547
1,Near hoop,1.961472095264167
0,Near hoop,4.167255870282024
0,Mid-range,7.487990980897347
0,Mid-range,6.3221610435752105
1,Arc Three,7.512058607332615
0,Arc Three,5.369489671290937
0,Corner Three,4.627861633897452
0,Near hoop,3.3716593747293064
0,Paint,3.2263215334030173
1,Paint,3.442227124203166
0,Corner Three,6.763318870532425
1,Arc Three,8.537512415042219
1,Corner Three,2.932720389212036
0,Mid-range,5.84857865958046
0,Arc Three,5.158825860716758
1,Corner Three,6.334646077508986
0,Mid-range,5.32729515536731
0,Arc Three,6.296984271172993
0,Paint,1.9782358709213617
0,Near hoop,3.162152295968687
0,Arc Three,5.36482966486355
0,Arc Three,3.800144701152836
0,Paint,3.707351449282897
1,Arc Three,6.219598833831648
1,Paint,3.1412259842615597
0,Paint,2.4879618037461944
0,Near hoop,7.403349957647554
0,Mid-range,6.214181873786763
0,Paint,5.943256470387258
0,Mid-range,7.862297859430154
1,Mid-range,6.607160136836402
0,Arc Three,2.3144399720234654
0,Mid-range,6.3813839051572545
1,Near hoop,2.670418284576405
1,Near hoop,1.7849904634479095
1,Paint,4.166178290784013
0,Arc Three,3.346478975520388
0,Mid-range,5.242748076238255
1,Near hoop,5.05717234356315
1,Arc Three,4.124147240400131
1,Arc Three,5.721755946289566
1,Paint,3.6468408568650204
1,Near hoop,2.0683343101394494
1,Paint,3.0513520539098775
1,Mid-range,8.421424614042447
1,Paint,1.5370468153247643
1,Mid-range,3.4730274453997643
1,Corner Three,7.0275763166685
0,Near hoop,5.473693669223737
0,Near hoop,1.3879198599342841
0,Mid-range,4.081031302060787
1,Paint,3.6884171173146933
0,Mid-range,8.877992894731333
0,Arc Three,4.5606360096153225
0,Paint,1.642745114252361
0,Paint,2.1081176886739468
1,Mid-range,4.133162551231198
1,Arc Three,5.647535780532957
1,Arc Three,4.000277928007007
0,Corner Three,6.729158452733893
1,Near hoop,2.7539326421864447
1,Mid-range,4.347576934362405
0,Corner Three,4.9156660912230405
1,Near hoop,2.4833524054793346
0,Mid-range,6.090576558750408
0,Arc Three,3.68571526291709
0,Arc Three,7.2955397459132545
1,Near hoop,2.724148679220715
0,Paint,2.283186047193703
1,Mid-range,5.6520489720189095
0,Paint,1.9588630280343824
0,Paint,6.414242552445299
1,Corner Three,8.002950410673558
0,Paint,2.330969962054423
0,Corner Three,4.398243843228795
1,Arc Three,3.536430714265445
1,Corner Three,4.681165763792178
0,Mid-range,6.194156056477751
1,Mid-range,3.8945203617903967
0,Corner Three,5.733989158770706
0,Near hoop,1.8778782903319389
0,Mid-range,3.6787742983227463
1,Paint,3.422747206236534
0,Paint,2.8119983180115846
1,Corner Three,7.289495548595937
1,Mid-range,5.215179645275893
0,Corner Three,8.010249029162578
0,Mid-range,4.72426914602671
0,Arc Three,7.075551250786045
1,Mid-range,4.348824402295412
1,Mid-range,2.1748742666186467
0,Arc Three,4.8879293393112775
0,Mid-range,7.07210735734406
1,Arc Three,4.2325516405119
1,Paint,3.2794504020186057
1,Mid-range,5.959897712721252
1,Paint,2.1336673190073463
0,Paint,2.1880817783848934
0,Near hoop,2.030861559289554
0,Corner Three,4.289085292751822
0,Near hoop,1.194232088205638
1,Arc Three,9.17842663874915
0,Paint,4.536041803918923
1,Corner Three,3.41800082377111
0,Arc Three,9.208938860916605
0,Near hoop,4.739957188878395
0,Arc Three,2.982455722068647
0,Arc Three,8.961630014511869
0,Mid-range,3.586418517156079
1,Arc Three,4.531240207492867
0,Paint,2.92673965212145
0,Near hoop,0.7760146483153539
1,Arc Three,5.7161656044065055
1,Corner Three,2.861917795482602
1,Corner Three,5.71639294520592
1,Arc Three,4.866566603037506
1,Paint,2.141257576145386
0,Paint,4.431324621927396
0,Paint,2.086803905737192
0,Corner Three,4.494728551648029
0,Paint,1.6540745156128822
0,Arc Three,4.652690737035937
0,Mid-range,6.7079701931955436
1,Paint,1.833288884300563
0,Paint,1.7492038853432716
0,Corner Three,6.667709854732734
0,Paint,2.350860632747083
1,Corner Three,4.050453942214373
0,Paint,2.2750943426812
0,Near hoop,6.036062166387952
0,Near hoop,6.266417115290041
0,Near hoop,2.272829279224458
1,Paint,4.624472954380855
1,Near hoop,4.809132518001558
0,Paint,3.064053697326468
0,Mid-range,3.453805467509718
1,Corner Three,1.750698067000708
0,Near hoop,2.7116056780070363
0,Near hoop,2.9151994175699194
0,Near hoop,4.675302082058443
1,Near hoop,4.206467657084742
1,Mid-range,8.028513704740126
0,Near hoop,2.132991342926641
0,Corner Three,5.069297780412982
0,Arc Three,5.020409132411423
1,Corner Three,3.805424386017938
0,Paint,3.3851674328015093
1,Corner Three,8.242253078988776
1,Near hoop,2.3476650141363846
0,Arc Three,7.59074042686219
0,Paint,2.5489414557812027
0,Near hoop,1.8997066338253414
0,Mid-range,4.403363367290964
1,Near hoop,2.59174797300972
1,Corner Three,3.7672393989896626
1,Paint,1.5182051355795114
1,Paint,3.6447561526115853
1,Mid-range,5.251526016864057
0,Arc Three,4.665835873774387
0,Mid-range,1.9960961762901106
1,Arc Three,5.252341073654677
0,Arc Three,5.854882472074057
0,Arc Three,7.306755714604124
1,Near hoop,2.943734838619126
0,Corner Three,4.009730209428062
0,Near hoop,3.780050467665743
0,Paint,2.6474211163318926
0,Corner Three,4.310608741523638
0,Arc Three,7.829301815826245
1,Paint,1.8193230803241083
0,Near hoop,3.6141137711062736
1,Mid-range,8.815650612881624
1,Corner Three,7.706645802591421
0,Paint,1.1838266733352496
1,Near hoop,4.999108292745816
0,Paint,1.234502035032748
1,Near hoop,4.323242585987977
0,Mid-range,1.0551712812619527
0,Corner Three,4.312361485647975
1,Paint,4.09897182007879
0,Paint,3.1847607919277063
0,Paint,4.14983401110213
1,Mid-range,5.221815151266847
1,Near hoop,5.342576356852561
1,Paint,2.5055426304495363
0,Arc Three,3.8258753057045682
0,Arc Three,7.224890608313735
1,Mid-range,2.67493103567176
1,Mid-range,5.0594698645312635
1,Near hoop,2.1088015937019713
0,Mid-range,5.454394401874512
0,Mid-range,6.632791440894247
1,Corner Three,2.708990533796675
1,Near hoop,1.5530499738578922
0,Mid-range,6.5849513552341445
0,Corner Three,3.3120740071743575
1,Arc Three,5.05360868073499
0,Near hoop,4.547558864116
0,Arc Three,5.768439878728037
1,Paint,2.275922362471976
0,Corner Three,5.09577008541398
1,Near hoop,2.8686558180618382
0,Near hoop,1.942985565823895
1,Arc Three,5.23187358295286
1,Arc Three,7.255099604140525
1,Paint,2.3202712062601654
0,Paint,2.28509005586213
0,Corner Three,3.8863231645476937
1,Arc Three,6.2627105985347935
0,Near hoop,5.397246888497878
0,Paint,1.9579608149551906
0,Mid-range,5.305718011589006
0,Corner Three,3.61886211134108
1,Near hoop,1.9107844299397008
1,Mid-range,5.59269115060004
1,Near hoop,2.633669262037284
0,Paint,7.360132355508287
0,Corner Three,5.443578547334465
1,Mid-range,8.629740008812547
1,Corner Three,5.908306525536736
1,Corner Three,3.1554061426383804
1,Paint,3.8231721985283373
0,Mid-range,3.1601897554577314
1,Mid-range,2.678826716083
0,Paint,4.9073687040612715
0,Near hoop,2.2077291367602117
0,Mid-range,6.596944337683927
0,Corner Three,4.797723594216325
0,Near hoop,2.585969542144686
1,Mid-range,5.102370816404853
0,Arc Three,6.131371873121056
1,Near hoop,3.396282073679977
1,Near hoop,3.214042507061784
0,Arc Three,4.5646162259931575
1,Near hoop,4.264597643119456
1,Paint,0.7789158478295323
0,Paint,4.160221287287491
0,Near hoop,5.817819093483399
1,Corner Three,6.402479461161899
0,Near hoop,2.612156393422878
0,Mid-range,5.597163180585323
1,Paint,5.276426054764722
0,Paint,2.9473535910202573
0,Corner Three,6.531938932920303
0,Corner Three,5.537576090393701
0,Near hoop,4.626047670593117
1,Paint,6.18198359898342
0,Near hoop,1.3440373571073112
1,Paint,1.2490913574675002
0,Near hoop,6.843293878535399
0,Paint,5.231863245345773
0,Arc Three,7.884898608352552
0,Paint,6.416147500174852
1,Paint,4.409540612728268
0,Paint,1.8438824889075773
0,Near hoop,2.404102729668599
0,Arc Three,7.0444987512526485
1,Arc Three,4.591411544971766
0,Near hoop,3.393478002949187
0,Paint,2.7617034342231617
1,Paint,2.542572408919752
1,Near hoop,2.653397967474913
0,Mid-range,4.795774447844685
0,Corner Three,7.078928197043674
0,Near hoop,1.3177794289637403
0,Arc Three,6.820791013394271
1,Mid-range,4.506273402457955
1,Corner Three,5.874461792411282
1,Paint,1.07844285198615
0,Paint,3.457872963831955
1,Near hoop,5.9338532722422554
1,Near hoop,6.0735978305119955
0,Paint,3.3353427923378436
1,Near hoop,1.530224199325059
1,Corner Three,4.232540878125101
0,Paint,2.0065475396810304
1,Paint,3.5312920795793716
0,Arc Three,6.4678028352215575
0,Mid-range,7.931719443348964
1,Arc Three,4.4940075798445225
1,Mid-range,5.276737043599956
0,Near hoop,2.869104699814908
1,Arc Three,4.738551072131654
0,Paint,1.8789742641132683
0,Paint,4.911266470117458
1,Paint,1.4750765234725953
0,Paint,0.8368385245075651
0,Arc Three,6.327672198944884
0,Paint,3.2219004699710987
0,Paint,2.028908258473012
0,Paint,2.4890172526521424
0,Mid-range,4.4136197500124545
0,Arc Three,7.2702127058841945
0,Paint,4.169232446674082
1,Mid-range,8.487468146750249
1,Mid-range,6.199394035742526
1,Paint,3.449168975637463
1,Near hoop,1.7993166627639507
0,Near hoop,0.7854261378385645
0,Mid-range,9.864808338026645
1,Corner Three,9.212566598217887
1,Paint,2.4560982821540343
0,Corner Three,4.276925156254197
0,Mid-range,5.043046288980501
0,Corner Three,4.6656967313574915
0,Near hoop,4.2856453548211375
0,Near hoop,3.078483887776579
0,Corner Three,6.067424569452837
1,Mid-range,6.29055700021071
0,Paint,1.2724460350836104
